missed_payments,transaction_dayofweek,age,monthly_income,purchase_amount,repayment_delay_days,debt_to_income_ratio,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Beauty,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,default_flag
2,1,55,17815.59,5000.0,16,0.2806530684641934,0,1,0,0,0,0,0,0,1,0
1,6,48,24406.82,5000.0,17,0.2048607725217787,0,0,1,0,0,0,1,0,0,0
0,3,55,25818.14,5000.0,4,0.1936622855093357,0,0,1,0,1,0,0,0,0,1
0,5,57,45009.3,5000.0,1,0.1110881528928465,1,0,0,0,0,0,0,1,0,0
1,5,55,11698.04,2844.02,16,0.2431193601663184,0,0,0,1,0,0,0,1,0,1
0,6,58,16615.79,5000.0,5,0.3009185840697312,0,0,0,1,0,1,0,0,0,1
1,6,25,6935.86,3388.67,7,0.4885724336996422,0,0,0,1,1,0,0,0,0,0
1,5,35,12972.3,4043.66,20,0.3117149618803142,0,0,1,0,0,0,1,0,0,0
0,4,23,25836.01,100.0,0,0.0038705667012824,1,0,0,0,0,0,0,1,0,0
2,5,55,28976.54,5000.0,16,0.1725533828400492,0,0,1,0,0,1,0,0,0,1
1,5,25,13529.23,4319.12,9,0.3192435933161015,0,0,1,0,0,0,1,0,0,1
1,1,47,76903.69,5000.0,5,0.0650163860797836,1,0,0,0,0,0,0,0,1,0
1,3,42,100751.6,5000.0,7,0.0496270034421289,0,1,0,0,0,0,0,0,1,0
1,6,24,62434.58,5000.0,13,0.0800838253416616,1,0,0,0,0,1,0,0,0,0
1,1,53,16894.52,5000.0,5,0.2959539542999742,0,0,1,0,1,0,0,0,0,1
0,5,29,27771.43,100.0,1,0.0036008228600399,1,0,0,0,1,0,0,0,0,0
1,3,51,90600.17,5000.0,6,0.0551875344163261,0,1,0,0,0,1,0,0,0,0
2,3,58,10806.85,769.57,8,0.0712113150455498,0,0,1,0,1,0,0,0,0,0
1,5,58,9557.94,2385.72,4,0.2496060866672106,0,0,0,1,0,1,0,0,0,1
0,1,43,68816.15,5000.0,5,0.0726573631335086,1,0,0,0,0,0,0,1,0,0
1,6,54,19673.98,5000.0,11,0.2541427814809205,0,0,1,0,0,0,1,0,0,0
2,4,23,5000.0,1278.37,13,0.2556739999999999,0,0,0,1,0,1,0,0,0,1
0,1,43,14937.64,4572.88,0,0.3061313567605057,0,0,0,1,0,0,0,0,1,1
0,5,48,115572.68,5000.0,0,0.043262819552164,0,1,0,0,0,1,0,0,0,0
1,5,57,76467.75,5000.0,16,0.0653870422498373,1,0,0,0,0,0,0,1,0,0
0,0,54,35689.68,5000.0,2,0.1400965208990386,1,0,0,0,1,0,0,0,0,0
0,2,45,9600.6,4843.36,3,0.504485136345645,0,0,0,1,1,0,0,0,0,0
2,4,29,16396.63,5000.0,20,0.3049407103776812,0,0,0,1,0,0,0,0,1,1
2,2,44,5000.0,706.86,18,0.141372,0,0,0,1,0,0,1,0,0,1
0,4,46,14661.46,5000.0,2,0.3410301566146891,0,0,1,0,1,0,0,0,0,0
2,1,22,61464.47,5000.0,16,0.0813478095556668,0,1,0,0,0,1,0,0,0,0
1,6,42,72043.02,5000.0,13,0.0694029761661851,1,0,0,0,0,0,1,0,0,0
1,6,40,15464.57,4107.9,11,0.2656329920586217,0,0,1,0,1,0,0,0,0,0
0,2,34,47434.61,5000.0,1,0.1054082662427286,1,0,0,0,0,0,1,0,0,0
1,6,23,9104.77,2172.38,3,0.2385980096147404,0,0,1,0,0,0,0,1,0,0
2,3,45,88846.98,5000.0,12,0.0562765329783859,0,1,0,0,0,0,0,0,1,0
1,4,52,118640.28,5000.0,15,0.042144202626629,0,1,0,0,0,0,0,0,1,0
1,4,32,10363.87,2921.59,7,0.281901451870778,0,0,0,1,1,0,0,0,0,0
1,0,22,11089.01,4679.03,2,0.4219520047326136,0,0,1,0,0,0,1,0,0,1
1,6,56,67658.01,5000.0,8,0.0739010798573591,1,0,0,0,0,0,1,0,0,0
1,5,57,12241.8,2871.18,21,0.2345390383767093,0,0,0,1,0,0,0,1,0,0
2,2,31,44188.22,3946.62,10,0.0893138488040477,1,0,0,0,0,1,0,0,0,0
0,1,43,43357.85,5000.0,0,0.1153193712326603,1,0,0,0,0,0,1,0,0,1
2,6,56,46887.06,100.0,13,0.0021327846105087,1,0,0,0,0,0,0,0,1,1
0,3,21,31622.42,5000.0,1,0.1581156660369446,0,1,0,0,0,1,0,0,0,0
0,6,59,87513.47,5000.0,0,0.0571340617621493,1,0,0,0,0,0,0,1,0,0
1,5,36,9530.73,3556.59,10,0.3731707854487537,0,0,0,1,0,1,0,0,0,0
1,5,56,54340.29,5000.0,8,0.0920127588571941,1,0,0,0,0,0,1,0,0,0
1,4,24,5309.04,750.18,19,0.1413023823516115,0,0,0,1,0,0,0,0,1,1
2,4,41,51464.79,5000.0,5,0.0971538016574049,1,0,0,0,1,0,0,0,0,0
2,3,37,20413.41,5000.0,16,0.2449370291391786,0,1,0,0,0,0,0,0,1,0
1,6,26,50382.09,2794.92,10,0.0554744751557547,0,1,0,0,0,0,1,0,0,0
1,5,21,12913.14,4044.62,21,0.31321738941884,0,0,1,0,0,0,1,0,0,0
1,3,56,26303.52,5000.0,9,0.1900886269214158,0,1,0,0,0,0,0,1,0,0
1,2,57,67076.3,5000.0,4,0.0745419768234085,0,1,0,0,0,1,0,0,0,0
1,0,32,5605.06,4052.59,8,0.7230234823534449,0,0,0,1,0,0,1,0,0,0
2,0,36,5000.0,688.59,16,0.137718,0,0,0,1,1,0,0,0,0,1
1,3,28,84451.78,5000.0,12,0.0592053832376298,0,1,0,0,0,0,0,1,0,0
0,2,38,17485.6,5000.0,1,0.2859495813698129,0,0,1,0,0,0,0,0,1,0
1,6,43,61371.85,5000.0,9,0.0814705764939463,0,1,0,0,0,0,1,0,0,0
1,4,54,78798.09,5000.0,19,0.0634533146679063,0,1,0,0,0,1,0,0,0,0
1,1,44,5000.0,1216.8,9,0.24336,0,1,0,0,0,1,0,0,0,0
1,2,20,37824.02,5000.0,14,0.13219113145562,0,1,0,0,0,0,1,0,0,1
0,5,35,16608.63,5000.0,3,0.3010483104265674,0,0,0,1,0,0,0,0,1,0
1,0,42,109690.05,5000.0,13,0.0455829858770234,1,0,0,0,0,1,0,0,0,0
0,4,44,14069.71,5000.0,0,0.3553733516895515,0,0,0,1,0,1,0,0,0,1
2,0,38,45965.85,5000.0,20,0.1087764068324636,0,1,0,0,0,0,1,0,0,1
1,1,28,60743.24,5000.0,7,0.0823136862636896,0,1,0,0,0,1,0,0,0,0
2,5,51,56100.38,5000.0,9,0.0891259560095671,1,0,0,0,0,0,0,0,1,0
2,1,48,24407.04,5000.0,8,0.2048589259492343,0,1,0,0,0,0,1,0,0,0
1,5,31,9056.12,3281.33,10,0.3623328754477634,0,0,0,1,0,0,0,0,1,0
3,2,33,13995.21,4196.88,13,0.2998797445697492,0,0,1,0,0,0,0,1,0,0
4,1,44,5000.0,1155.85,11,0.23117,0,0,1,0,1,0,0,0,0,1
1,5,20,6282.76,2262.1,8,0.360048768375682,0,0,0,1,0,0,1,0,0,1
2,4,53,37156.31,5000.0,21,0.1345666456114722,0,1,0,0,0,0,1,0,0,1
0,3,51,14163.78,5000.0,0,0.3530131080827293,0,0,1,0,0,0,0,1,0,0
3,1,23,5000.0,100.0,19,0.02,0,0,0,1,0,0,0,1,0,1
2,5,28,15427.23,4582.68,15,0.2970513825229805,0,0,1,0,0,0,1,0,0,0
1,1,46,24863.86,5000.0,9,0.2010950833860872,0,0,1,0,1,0,0,0,0,0
3,0,28,57160.37,100.0,18,0.0017494638330717,1,0,0,0,1,0,0,0,0,1
2,5,54,51675.09,5000.0,17,0.0967584188048825,0,1,0,0,0,0,0,1,0,0
1,1,42,34207.57,5000.0,0,0.14616647718619,1,0,0,0,0,0,1,0,0,0
1,3,27,9974.99,1420.54,18,0.1424101678297422,0,0,0,1,0,0,1,0,0,1
0,6,32,32758.55,5000.0,4,0.15263190831096,1,0,0,0,0,0,0,1,0,0
0,4,19,18665.62,881.79,3,0.0472413988927236,0,0,1,0,0,0,0,1,0,0
1,0,26,49789.71,5000.0,12,0.1004223563463213,1,0,0,0,1,0,0,0,0,0
1,4,38,5980.29,4326.5,14,0.723459899101883,0,0,0,1,0,0,1,0,0,0
1,1,57,20322.38,5000.0,11,0.2460341751310624,0,0,1,0,0,1,0,0,0,0
2,0,31,81888.67,5000.0,14,0.0610585078497428,0,1,0,0,0,0,0,1,0,0
1,2,20,5000.0,3571.89,4,0.714378,0,0,0,1,0,0,0,1,0,0
1,2,30,44236.81,5000.0,14,0.1130280415789475,0,1,0,0,0,0,1,0,0,0
0,0,34,10949.43,1182.38,0,0.1079855298403661,0,0,1,0,0,0,0,1,0,0
1,2,43,76607.32,5000.0,3,0.065267914345522,1,0,0,0,0,0,1,0,0,0
1,2,46,57183.06,5000.0,13,0.0874384826555277,1,0,0,0,0,0,0,0,1,0
1,0,58,19756.92,5000.0,18,0.2530758842977549,0,0,0,1,0,1,0,0,0,1
3,0,18,9740.16,1560.18,11,0.1601801202444313,0,0,1,0,1,0,0,0,0,1
1,3,25,39019.78,5000.0,25,0.1281401381555713,1,0,0,0,1,0,0,0,0,0
0,5,46,30341.75,290.19,0,0.0095640495357057,0,0,1,0,0,1,0,0,0,0
0,2,22,11165.9,4217.55,0,0.3777169775835356,0,0,1,0,0,1,0,0,0,0
0,1,46,80261.12,5000.0,2,0.0622966636897167,1,0,0,0,0,0,0,1,0,0
1,6,59,82229.48,5000.0,21,0.0608054434978793,0,1,0,0,0,0,0,1,0,0
1,6,56,30585.98,5000.0,8,0.1634735914951883,0,0,1,0,0,0,1,0,0,0
1,6,45,35484.02,1989.18,8,0.0560584736453197,1,0,0,0,0,0,1,0,0,1
1,3,23,28935.75,4851.54,11,0.1676659495606645,1,0,0,0,0,0,1,0,0,1
3,2,19,19254.4,5000.0,17,0.2596809041050357,0,1,0,0,0,0,1,0,0,1
0,1,34,65828.92,5000.0,2,0.0759544589217019,0,1,0,0,0,0,0,1,0,0
0,2,47,7089.86,3589.03,0,0.5062201510326015,0,0,0,1,0,1,0,0,0,0
0,1,35,7669.25,4591.43,0,0.5986804446327868,0,0,0,1,0,0,0,1,0,1
0,4,48,37294.92,5000.0,2,0.134066516297662,0,1,0,0,0,0,0,1,0,0
1,5,32,51910.89,5000.0,13,0.0963189034131374,1,0,0,0,0,0,0,0,1,0
2,4,29,48186.13,5000.0,15,0.1037642989798101,1,0,0,0,0,0,0,1,0,0
0,4,52,17871.94,3159.33,1,0.1767759963383941,0,0,1,0,0,0,0,1,0,1
0,6,23,5012.56,1444.45,1,0.2881661266897553,0,0,1,0,0,1,0,0,0,0
4,1,35,91973.57,100.0,16,0.0010872688751779,0,1,0,0,1,0,0,0,0,1
1,6,55,9342.56,2484.65,9,0.2659495898340498,0,0,0,1,0,0,1,0,0,1
1,3,20,33501.11,5000.0,10,0.1492487860849983,1,0,0,0,1,0,0,0,0,1
2,0,47,19589.79,4610.76,14,0.2353654633357478,0,0,1,0,0,0,0,0,1,0
2,1,48,11421.17,4682.2,14,0.4099579990491341,0,0,0,1,0,0,0,0,1,0
1,6,53,71387.48,5000.0,8,0.0700402927796302,0,1,0,0,0,1,0,0,0,0
1,4,39,52978.61,5000.0,14,0.0943777120615282,1,0,0,0,1,0,0,0,0,0
1,4,40,51062.74,5000.0,18,0.0979187564161265,0,1,0,0,0,0,0,1,0,1
2,0,46,14643.5,4246.97,19,0.2900242428381193,0,0,0,1,1,0,0,0,0,0
0,3,56,94519.38,5000.0,2,0.0528992043748065,1,0,0,0,0,0,0,1,0,0
1,6,46,85538.19,5000.0,2,0.0584534229681502,0,1,0,0,1,0,0,0,0,0
0,5,28,14398.2,3463.81,4,0.2405724326651942,0,0,0,1,0,0,0,0,1,0
1,6,31,71126.93,5000.0,16,0.0702968622433162,0,1,0,0,0,0,0,0,1,0
0,1,46,58483.59,5000.0,0,0.0854940676521397,0,1,0,0,1,0,0,0,0,0
1,2,29,39998.0,5000.0,17,0.1250062503125156,1,0,0,0,0,0,1,0,0,1
3,6,30,16085.22,5000.0,18,0.3108443651998543,0,0,1,0,0,0,1,0,0,1
1,0,47,5411.7,2550.22,10,0.4712419387623112,0,0,1,0,1,0,0,0,0,0
2,3,55,77989.8,5000.0,28,0.0641109478418972,1,0,0,0,0,0,0,1,0,1
0,1,45,11917.45,3300.07,2,0.2769107485242228,0,0,1,0,1,0,0,0,0,0
0,4,31,43357.18,4128.74,4,0.0952262116678252,1,0,0,0,0,0,0,1,0,0
0,4,58,30518.75,1759.66,0,0.0576583248003276,1,0,0,0,0,1,0,0,0,0
3,6,57,22043.89,5000.0,13,0.226820220931968,0,0,1,0,0,0,0,1,0,1
0,3,55,65336.38,5000.0,0,0.0765270435858246,1,0,0,0,0,1,0,0,0,0
1,6,28,7110.15,3619.6,21,0.5090750546753585,0,0,0,1,1,0,0,0,0,1
1,2,27,73628.63,5000.0,8,0.0679083666231464,0,1,0,0,0,0,0,1,0,0
0,2,55,112981.17,5000.0,2,0.0442551621655183,0,1,0,0,0,0,0,1,0,0
0,0,40,64881.47,5000.0,3,0.0770636053714566,0,1,0,0,0,1,0,0,0,0
0,4,55,11985.44,4380.99,0,0.3655260048859282,0,0,1,0,0,1,0,0,0,0
1,2,31,5000.0,1546.09,13,0.309218,0,0,1,0,1,0,0,0,0,0
0,2,42,9578.77,1280.47,2,0.1336779148053455,0,0,0,1,0,0,0,1,0,1
1,3,33,15127.97,558.03,6,0.0368873021297636,0,0,0,1,0,1,0,0,0,0
0,5,35,12154.92,5000.0,2,0.4113560599329325,0,0,0,1,1,0,0,0,0,0
2,4,51,14645.6,5000.0,14,0.3413994646856393,0,0,0,1,0,1,0,0,0,0
0,3,43,15205.69,4949.5,0,0.3255031504653849,0,0,0,1,0,0,0,0,1,1
1,2,27,70792.1,5000.0,10,0.070629349885086,1,0,0,0,0,0,0,1,0,0
0,3,50,32471.98,5000.0,1,0.1539789073533551,1,0,0,0,0,0,0,1,0,1
1,2,45,61100.41,5000.0,5,0.0818325114348659,1,0,0,0,0,1,0,0,0,0
1,4,31,5284.73,2229.89,18,0.4219496549492594,0,0,1,0,0,0,0,0,1,1
3,3,27,64868.23,5000.0,6,0.0770793345216911,0,1,0,0,0,1,0,0,0,1
0,6,49,43955.91,5000.0,0,0.1137503466541814,0,1,0,0,0,0,0,0,1,0
1,3,19,25766.45,4596.16,12,0.1783776965783023,1,0,0,0,0,0,1,0,0,1
0,1,39,17860.95,5000.0,1,0.2799403167244743,0,0,1,0,0,0,0,1,0,1
2,1,42,59350.25,5000.0,4,0.0842456434471632,0,1,0,0,0,0,0,1,0,0
3,5,28,11098.76,5000.0,17,0.4505007766633389,0,0,1,0,0,0,0,0,1,1
1,1,23,5765.55,1497.83,11,0.2597896124394029,0,0,1,0,1,0,0,0,0,0
2,2,54,12047.75,4070.57,15,0.3378697267124567,0,0,1,0,1,0,0,0,0,1
0,5,55,9133.2,100.0,2,0.0109490649498532,0,0,0,1,0,0,0,0,1,0
0,1,49,7645.99,2069.11,2,0.2706137465521143,0,0,1,0,0,0,0,1,0,0
2,5,42,5000.0,1983.52,17,0.396704,0,0,0,1,0,1,0,0,0,0
0,1,51,7589.68,3597.07,3,0.4739422478945094,0,0,1,0,0,0,0,1,0,1
3,5,28,15662.26,5000.0,18,0.3192387305535727,0,0,1,0,0,0,1,0,0,1
0,2,44,55650.84,5000.0,4,0.0898459034939993,1,0,0,0,0,0,0,1,0,0
1,1,40,11197.18,4478.0,17,0.3999221232488894,0,0,1,0,1,0,0,0,0,1
0,0,53,17771.4,4621.8,3,0.2600695499510449,0,0,1,0,1,0,0,0,0,0
0,3,41,82383.55,5000.0,0,0.0606917278995624,0,1,0,0,1,0,0,0,0,0
2,4,49,5000.0,1570.83,15,0.314166,0,0,0,1,0,1,0,0,0,1
2,5,52,26528.65,5000.0,6,0.188475478397883,0,1,0,0,1,0,0,0,0,1
0,5,36,39530.99,5000.0,1,0.126483045327223,1,0,0,0,0,1,0,0,0,0
0,5,20,33739.43,5000.0,0,0.1481945604890183,1,0,0,0,0,0,0,1,0,1
0,6,49,62099.58,5000.0,1,0.0805158424581937,0,1,0,0,1,0,0,0,0,0
1,3,31,11011.1,3854.25,11,0.3500331483684645,0,0,0,1,0,0,0,0,1,0
1,2,26,31403.19,5000.0,0,0.1592194933062533,1,0,0,0,0,0,0,1,0,0
2,3,45,50532.54,5000.0,19,0.0989461444051694,1,0,0,0,0,0,0,1,0,1
3,0,55,38716.16,5000.0,19,0.129145039177439,1,0,0,0,0,0,0,0,1,0
3,3,45,18076.22,5000.0,12,0.2766065029082407,0,0,1,0,0,0,0,0,1,1
0,2,32,48956.9,5000.0,1,0.1021306496122099,1,0,0,0,0,0,0,0,1,0
3,1,35,40889.68,5000.0,18,0.1222802428387798,1,0,0,0,0,0,0,1,0,1
0,4,49,45589.75,4944.26,0,0.1084511321075461,0,1,0,0,0,0,0,0,1,0
1,1,34,23336.46,5000.0,15,0.2142570038471987,0,0,1,0,0,0,0,0,1,1
0,0,33,12866.7,3062.71,0,0.2380338392905717,0,0,1,0,0,1,0,0,0,1
0,0,51,9195.47,1946.39,2,0.211668354091743,0,0,1,0,0,0,1,0,0,0
0,5,32,17330.24,5000.0,0,0.2885130269401924,0,0,1,0,0,0,1,0,0,0
0,5,36,14777.64,5000.0,5,0.3383490191938632,0,0,1,0,0,0,0,1,0,0
3,2,50,10204.28,5000.0,15,0.489990474585174,0,0,1,0,0,0,1,0,0,1
0,2,33,11439.96,5000.0,2,0.4370644652603681,0,0,1,0,0,0,1,0,0,0
2,2,31,36256.13,5000.0,14,0.137907713812809,1,0,0,0,0,0,0,1,0,0
0,4,48,63049.0,5000.0,0,0.0793033989436787,1,0,0,0,1,0,0,0,0,0
1,5,20,50235.75,5000.0,10,0.0995307126896682,0,0,0,1,0,0,1,0,0,1
3,1,45,46701.06,5000.0,7,0.107063951010962,1,0,0,0,1,0,0,0,0,0
2,0,40,51287.73,5000.0,8,0.097489204532936,1,0,0,0,0,0,0,1,0,0
1,2,54,62364.82,5000.0,23,0.0801734054551909,1,0,0,0,0,0,0,0,1,0
4,5,47,35878.28,5000.0,19,0.1393600808065492,0,1,0,0,0,0,1,0,0,1
0,1,52,65732.66,5000.0,2,0.0760656878939632,1,0,0,0,0,0,0,1,0,0
0,2,57,22536.34,5000.0,2,0.2218638873925402,0,0,1,0,0,0,0,0,1,0
0,2,39,8018.44,1528.15,0,0.1905794643347085,0,0,0,1,0,1,0,0,0,1
2,5,34,10815.75,5000.0,12,0.4622887918082426,0,0,0,1,0,0,1,0,0,0
2,4,48,12098.87,3503.36,16,0.2895609259377115,0,0,0,1,0,1,0,0,0,0
0,1,22,38717.75,5000.0,0,0.1291397356509611,1,0,0,0,0,1,0,0,0,0
2,6,40,19497.97,5000.0,7,0.2564369521545063,0,0,0,1,0,0,0,1,0,0
0,6,54,57831.32,5000.0,1,0.0864583412586812,0,1,0,0,0,0,1,0,0,0
2,1,36,8712.05,2983.32,6,0.3424360512164187,0,0,1,0,0,1,0,0,0,0
2,2,59,12192.43,5000.0,10,0.4100905233821313,0,0,1,0,0,1,0,0,0,0
1,0,50,43583.27,5000.0,11,0.1147229200562509,0,1,0,0,0,0,1,0,0,1
0,1,19,15354.86,5000.0,0,0.3256298005973353,0,0,1,0,0,0,0,0,1,1
2,0,42,14096.76,743.12,15,0.0527156594848745,0,0,0,1,1,0,0,0,0,1
0,3,36,12431.81,3287.78,2,0.2644651100684454,0,0,0,1,1,0,0,0,0,1
0,3,58,74753.05,5000.0,2,0.0668869029424217,0,1,0,0,0,0,0,1,0,0
0,3,57,18004.22,3178.37,1,0.1765347235259289,0,0,1,0,1,0,0,0,0,0
2,2,49,109173.9,5000.0,9,0.0457984921304451,0,1,0,0,0,0,0,0,1,0
1,4,52,44742.16,2450.65,18,0.0547727244281456,0,1,0,0,0,0,0,0,1,1
2,3,23,52105.63,5000.0,13,0.0959589203700252,0,1,0,0,0,0,1,0,0,0
0,5,39,59116.89,5000.0,2,0.0845781975337335,0,1,0,0,0,1,0,0,0,0
0,1,41,64245.78,5000.0,0,0.0778261233656125,0,1,0,0,0,0,0,1,0,0
1,2,39,50973.58,5000.0,7,0.0980900301685696,1,0,0,0,0,0,1,0,0,1
2,6,27,10535.5,5000.0,15,0.4745859237815006,0,0,1,0,0,0,0,0,1,0
1,5,51,8383.09,1539.77,7,0.1836757090762475,0,0,1,0,0,0,0,1,0,0
1,3,47,18094.42,5000.0,12,0.2763282824207684,0,0,0,1,0,0,1,0,0,0
1,4,56,17100.51,5000.0,14,0.2923889404468054,0,0,1,0,1,0,0,0,0,1
1,0,31,17225.3,5000.0,20,0.2902707064608454,0,0,1,0,0,0,0,1,0,1
2,0,35,84466.44,5000.0,9,0.0591951075480391,0,1,0,0,0,1,0,0,0,0
0,3,33,9515.36,2840.03,4,0.2984679507659195,0,0,0,1,0,0,1,0,0,0
0,6,48,74067.42,5000.0,1,0.0675060640697353,1,0,0,0,0,0,0,1,0,0
0,0,41,16131.14,2744.13,2,0.1701138295247577,0,0,0,1,0,1,0,0,0,0
1,5,42,13568.55,2677.34,10,0.1973195367227891,0,0,0,1,0,0,0,0,1,0
1,5,58,73343.76,5000.0,9,0.0681721253450873,1,0,0,0,1,0,0,0,0,0
1,2,28,13312.78,5000.0,18,0.3755789549590694,0,0,0,1,0,1,0,0,0,1
1,3,40,15377.4,3375.8,7,0.2195299595510294,0,0,1,0,0,0,1,0,0,0
3,3,38,5000.0,2953.09,15,0.590618,0,0,0,1,0,0,0,1,0,1
1,5,33,40065.9,4130.72,18,0.1030981458047866,1,0,0,0,1,0,0,0,0,1
0,6,31,47293.03,5000.0,0,0.1057238244197929,1,0,0,0,1,0,0,0,0,0
1,4,24,5890.64,567.42,17,0.0963256963589694,0,0,0,1,0,0,0,0,1,1
1,4,59,79914.56,5000.0,11,0.062566821365218,0,1,0,0,0,0,1,0,0,0
0,6,52,65825.83,5000.0,5,0.075958024380399,1,0,0,0,0,0,0,1,0,0
0,2,55,12878.75,5000.0,0,0.3882364359895176,0,0,1,0,0,0,0,1,0,0
0,3,56,10702.22,2079.55,0,0.1943101524730383,0,0,0,1,0,0,0,1,0,0
2,0,21,45187.93,5000.0,17,0.1106490162306615,0,1,0,0,0,1,0,0,0,1
1,6,53,27691.74,2649.56,16,0.0956805170061541,0,0,1,0,1,0,0,0,0,0
2,4,37,55690.24,5000.0,19,0.0897823388802059,1,0,0,0,0,0,0,0,1,1
1,6,24,40548.22,5000.0,14,0.1233099751357766,1,0,0,0,1,0,0,0,0,1
0,3,26,56297.91,5000.0,3,0.0888132436887976,0,1,0,0,0,0,1,0,0,0
1,2,48,16856.72,2768.23,16,0.1642211533441855,0,0,0,1,0,0,1,0,0,1
0,4,38,34446.18,5000.0,0,0.1451539764351228,0,1,0,0,1,0,0,0,0,0
2,1,46,29002.17,5000.0,13,0.172400892760783,1,0,0,0,1,0,0,0,0,1
1,0,57,33057.14,5000.0,4,0.1512532542137644,1,0,0,0,1,0,0,0,0,0
2,1,48,54913.58,5000.0,4,0.0910521586827884,0,1,0,0,0,1,0,0,0,1
1,6,55,23847.46,5000.0,12,0.2096659350723305,0,0,1,0,0,0,0,0,1,0
2,2,29,56719.29,5000.0,8,0.0881534306935083,0,1,0,0,0,1,0,0,0,0
0,2,24,5409.17,1176.41,5,0.2174843830014586,0,0,0,1,1,0,0,0,0,1
0,0,58,19345.04,5000.0,0,0.2584641851347942,0,0,1,0,0,0,0,0,1,1
0,3,23,14629.7,5000.0,2,0.3417705079393289,0,0,1,0,0,1,0,0,0,1
1,0,20,50071.7,5000.0,12,0.0998568053411408,0,1,0,0,0,0,1,0,0,0
0,6,24,14512.17,3472.51,4,0.2392826159009989,0,0,1,0,0,0,0,0,1,0
0,4,39,5807.33,1194.05,1,0.205610840093468,0,0,1,0,0,0,0,0,1,0
1,3,36,18296.54,5000.0,8,0.2732757122384888,0,0,1,0,0,0,0,0,1,1
0,3,25,19432.27,5000.0,4,0.2573039588272497,1,0,0,0,0,0,0,1,0,1
2,1,21,28439.11,5000.0,22,0.1758142220343745,1,0,0,0,0,0,0,1,0,0
1,6,23,46109.42,5000.0,16,0.1084377118601795,1,0,0,0,0,0,0,1,0,1
0,1,29,106071.37,5000.0,2,0.0471380731671515,0,1,0,0,1,0,0,0,0,0
0,6,23,10711.98,4005.62,0,0.3739383381970467,0,0,1,0,0,1,0,0,0,0
1,3,34,62807.15,5000.0,15,0.0796087706574808,0,1,0,0,1,0,0,0,0,0
1,2,44,65976.28,5000.0,22,0.0757848123598359,1,0,0,0,0,0,0,1,0,0
0,0,48,55796.64,5000.0,0,0.0896111307060783,0,1,0,0,0,0,1,0,0,0
1,2,47,11596.17,5000.0,24,0.4311768454584574,0,0,0,1,0,0,0,0,1,0
0,2,31,8885.38,799.57,2,0.0899871474264466,0,0,0,1,1,0,0,0,0,0
1,0,51,50385.01,5000.0,7,0.0992358640000269,0,1,0,0,0,0,0,1,0,0
2,6,45,52335.69,5000.0,19,0.0955370990618448,1,0,0,0,1,0,0,0,0,0
4,3,29,33711.39,100.0,16,0.0029663564747701,1,0,0,0,0,0,0,0,1,1
4,0,58,85343.88,5000.0,22,0.0585865090736441,0,1,0,0,0,0,0,0,1,1
2,5,49,45150.9,2723.6,19,0.0603221641207594,0,1,0,0,0,0,1,0,0,1
1,4,42,8149.12,2833.85,15,0.3477492048221157,0,0,0,1,1,0,0,0,0,0
3,6,41,15929.61,4912.78,17,0.3084055416297072,0,0,0,1,0,0,1,0,0,1
0,4,40,14133.2,4174.48,5,0.2953669374239379,0,0,0,1,0,1,0,0,0,0
3,3,37,12868.82,3324.71,7,0.2583539127907609,0,0,1,0,0,1,0,0,0,1
2,5,50,74532.66,5000.0,8,0.0670846847543077,1,0,0,0,0,0,0,1,0,0
0,3,25,68384.96,5000.0,4,0.0731154920614123,1,0,0,0,0,0,0,1,0,0
0,2,55,83573.83,5000.0,2,0.0598273406878684,1,0,0,0,1,0,0,0,0,0
1,2,23,8277.36,4134.6,17,0.4995070892168518,0,0,0,1,1,0,0,0,0,1
1,3,21,17168.46,5000.0,9,0.2912317121046384,0,0,1,0,0,0,1,0,0,1
1,0,49,14875.65,3221.66,7,0.2165727211920151,0,0,0,1,1,0,0,0,0,1
0,5,27,51393.09,5000.0,0,0.0972893437619726,1,0,0,0,0,0,0,1,0,1
3,1,28,26718.71,5000.0,10,0.1871347830789735,0,0,1,0,0,1,0,0,0,1
0,1,49,20361.81,5000.0,2,0.2455577377453183,0,0,1,0,0,0,0,0,1,0
0,0,36,52161.49,5000.0,2,0.0958561574832314,0,1,0,0,0,1,0,0,0,0
1,4,21,7884.34,4097.55,13,0.5197074200250116,0,0,1,0,0,1,0,0,0,1
0,2,46,43480.24,100.0,0,0.0022998953087655,1,0,0,0,0,0,1,0,0,1
1,2,52,38763.64,5000.0,7,0.1289868546916646,1,0,0,0,0,0,0,0,1,0
1,1,59,20815.48,5000.0,7,0.2402058468024758,0,0,1,0,0,0,0,0,1,0
1,5,21,5000.0,185.97,16,0.037194,0,0,0,1,0,0,0,0,1,1
0,0,36,74701.94,5000.0,4,0.0669326660057289,0,1,0,0,0,0,0,0,1,0
2,6,35,29781.45,5000.0,15,0.167889743447683,0,1,0,0,0,0,0,0,1,1
1,2,49,79431.79,5000.0,20,0.0629470895720718,1,0,0,0,1,0,0,0,0,1
0,1,43,84305.27,5000.0,1,0.0593082733736574,0,1,0,0,0,0,0,0,1,0
0,4,36,12484.69,5000.0,0,0.4004905207898634,0,0,0,1,0,0,1,0,0,1
